Asset ID,Device Name,Asset State,Low Signal,Category,Tags,Sources,Asset Criticality,Last Successful Scan,Last Seen,IP Addresses,MAC Address,Hostname,NetBIOS,Operating System,OS Type,Manufacturer,Risks,Risk Score
ee675801-0ed0-00bc-a629-000043357a00,HO-PC-111,Active,No,Desktop,,Agent,Unassigned,2026-08-22T16:12:58Z,2026-08-29T19:12:58Z,192.168.50.29,30:f6:05:5b:7d:9f,HO-PC-111,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,91,6.8
f2688201-9a1b-ec7a-f4ac-00007b832200,BL-PC-112,Active,No,Desktop,,Agent,Unassigned,2026-08-25T16:12:58Z,2026-08-30T01:12:58Z,10.21.10.170,30:f6:05:5c:84:ac,BL-PC-112,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,48,5.5
0164ca00-8976-2c06-af07-00003ef5f000,G-PC-114,Active,No,Desktop,,Agent,Unassigned,2026-08-27T02:12:58Z,2026-08-30T21:12:58Z,10.26.10.214,30:f6:05:5d:8b:b9,G-PC-114,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,152,5.5
69b55e00-f8dd-4f58-2b94-0000b0c1be81,AH-PC-115,Active,No,Desktop,,Agent,Unassigned,2026-08-25T00:12:58Z,2026-08-30T07:12:58Z,10.20.10.150,30:f6:05:5e:92:c6,AH-PC-115,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,66,3.9
b4be9281-d4c7-f58d-4cd7-0000398b6000,KL-PC-116,Active,No,Desktop,,Agent,Unassigned,2026-08-30T08:12:58Z,2026-09-01T16:12:58Z,192.168.8.169,30:f6:05:5f:99:d3,KL-PC-116,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,23,3.9
f8781b81-2885-d15e-da62-0000e5b72c01,G-PC-117,Active,No,Desktop,,Agent,Unassigned,2026-08-28T07:12:58Z,2026-08-31T03:12:58Z,10.26.10.181,30:f6:05:60:a0:e0,G-PC-117,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,39,5.5
05a6fc00-30e1-6140-b88c-0000a7020c01,BL-PC-118,Active,No,Desktop,,Agent,Unassigned,2026-08-23T13:12:58Z,2026-08-29T19:12:58Z,10.21.10.35,30:f6:05:61:a7:ed,BL-PC-118,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,117,6.8
eb54ac81-ea9c-18c1-d20f-0000cf905001,BL-PC-119,Active,No,Desktop,,Agent,Unassigned,2026-08-24T05:12:58Z,2026-08-30T20:12:58Z,10.21.10.124,30:f6:05:62:ae:fa,BL-PC-119,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,2,6.8
d564f001-3d1a-7c2f-6b15-0000cafe6e01,KL-PC-120,Active,No,Desktop,,Agent,Unassigned,2026-08-22T21:12:58Z,2026-09-02T05:12:58Z,192.168.1.13,30:f6:05:63:b5:07,KL-PC-120,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,40,7.5
7ffbda00-d6a8-50d9-3a79-00000af3fa80,G-PC-121,Active,No,Desktop,,Agent,Unassigned,2026-08-22T22:12:58Z,2026-09-01T04:12:58Z,10.26.10.164,30:f6:05:64:bc:14,G-PC-121,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,5,5.5
e7946481-0bce-5394-b163-000007125000,KL-PC-122,Active,No,Desktop,,Agent,Unassigned,2026-08-29T06:12:58Z,2026-08-29T03:12:58Z,192.168.50.83,30:f6:05:65:c3:21,KL-PC-122,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,44,3.9
ffe7c001-122d-3cf7-1a52-0000292cab80,JC-PC-123,Active,No,Desktop,,Agent,Unassigned,2026-08-28T17:12:58Z,2026-08-30T12:12:58Z,10.29.10.171,30:f6:05:66:ca:2e,JC-PC-123,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,84,6.8
42f4f600-6941-dbde-b12a-00003a62d600,JC-PC-124,Active,No,Desktop,,Agent,Unassigned,2026-08-26T01:12:58Z,2026-08-31T19:12:58Z,10.29.10.191,30:f6:05:67:d1:3b,JC-PC-124,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,51,6.8
1b397a00-76a5-3287-ccb1-00007d23f600,HGV-PC-125,Active,No,Desktop,,Agent,Unassigned,2026-08-30T13:12:58Z,2026-09-02T04:12:58Z,10.27.10.45,30:f6:05:68:d8:48,HGV-PC-125,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,88,3.9
1f431000-1e6e-8ab2-b5ef-00008cf28c01,EH-PC-126,Active,No,Desktop,,Agent,Unassigned,2026-08-23T17:12:58Z,2026-08-31T12:12:58Z,10.24.10.132,30:f6:05:69:df:55,EH-PC-126,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,91,7.5
37547270-3c73-b4bc-10b7-00007386a080,CC-PC-127,Active,No,Desktop,,Agent,Unassigned,2026-07-09T08:12:58Z,2026-08-28T18:12:58Z,10.22.10.240,30:f6:05:6a:e6:62,CC-PC-127,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,122,5.5
bdcdc681-8a18-ba11-42c6-00009659d401,HO-PC-128,Active,No,Desktop,,Agent,Unassigned,2026-08-25T05:12:58Z,2026-08-28T23:12:58Z,192.168.1.153,30:f6:05:6b:ed:6f,HO-PC-128,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,152,5.5
e2049001-ffd1-efe8-ce4a-000023d21000,DM-PC-129,Active,No,Desktop,,Agent,Unassigned,2026-08-26T18:12:58Z,2026-09-01T14:12:58Z,10.23.10.91,30:f6:05:6c:f4:7c,DM-PC-129,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,64,3.9
33327400-e3d3-020a-a952-0000584daa00,HGV-PC-130,Active,No,Desktop,,Agent,Unassigned,2026-08-30T19:12:58Z,2026-09-02T00:12:58Z,10.27.10.29,30:f6:05:6d:fb:89,HGV-PC-130,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,114,5.5
23717200-d409-2cac-ce64-00009ce36e01,HO-PC-131,Active,No,Desktop,,Agent,Unassigned,2026-08-25T16:12:58Z,2026-08-28T14:12:58Z,192.168.8.147,30:f6:05:6e:02:96,HO-PC-131,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,134,7.5
f3113801-0d65-db29-12c4-0000eb273681,G-PC-132,Active,No,Desktop,,Agent,Unassigned,2026-08-30T23:12:58Z,2026-08-28T22:12:58Z,10.26.10.168,30:f6:05:6f:09:a3,G-PC-132,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,31,3.9
7cb54470-b2a8-4bc6-df3c-000094fc9401,IH-PC-133,Active,No,Desktop,,Agent,Unassigned,2026-08-28T08:12:58Z,2026-08-30T01:12:58Z,10.28.10.159,30:f6:05:70:10:b0,IH-PC-133,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,131,3.9
ad413081-a489-722b-1338-00003a99de80,AH-PC-134,Active,No,Desktop,,Agent,Unassigned,2026-08-23T05:12:58Z,2026-08-31T08:12:58Z,10.20.10.142,30:f6:05:71:17:bd,AH-PC-134,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,155,3.9
8a20e401-2d79-160e-5f29-000087d40f01,F-PC-135,Active,No,Desktop,,Agent,Unassigned,2026-08-22T17:12:58Z,2026-08-30T00:12:58Z,10.25.10.162,30:f6:05:72:1e:ca,F-PC-135,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,76,6.8
f1582801-8eb9-b2a1-4004-000030c72800,G-PC-136,Active,No,Desktop,,Agent,Unassigned,2026-08-30T02:12:58Z,2026-08-28T12:12:58Z,10.26.10.64,30:f6:05:73:25:d7,G-PC-136,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,8,7.5
e2c3ec81-aa7b-01e3-b6b7-0000d24eaa01,G-PC-137,Active,No,Desktop,,Agent,Unassigned,2026-08-29T05:12:58Z,2026-09-02T00:12:58Z,10.26.10.150,30:f6:05:74:2c:e4,G-PC-137,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,69,5.5
ca5a6401-0af4-04a4-81d0-000035c0a800,DM-PC-138,Active,No,Desktop,,Agent,Unassigned,2026-08-31T19:12:58Z,2026-09-01T04:12:58Z,10.23.10.93,30:f6:05:75:33:f1,DM-PC-138,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,180,6.8
72924600-7d9c-a583-f224-00004e852600,HGV-PC-139,Active,No,Desktop,,Agent,Unassigned,2026-08-30T01:12:58Z,2026-08-31T22:12:58Z,10.27.10.176,30:f6:05:76:3a:fe,HGV-PC-139,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,94,6.8
894c0481-99bd-5e24-1e90-00002e7df280,KL-PC-140,Active,No,Desktop,,Agent,Unassigned,2026-08-24T06:12:58Z,2026-09-01T19:12:58Z,192.168.50.97,30:f6:05:77:41:0b,KL-PC-140,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,70,6.8
56838400-0037-7ec2-d58b-0000cacec001,DM-PC-142,Active,No,Desktop,,Agent,Unassigned,2026-09-02T02:12:58Z,2026-09-01T04:12:58Z,10.23.10.36,30:f6:05:78:48:18,DM-PC-142,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,41,6.8
7d34f000-10aa-707f-d125-00001fce6e00,AH-PC-143,Active,No,Desktop,,Agent,Unassigned,2026-08-31T18:12:58Z,2026-09-01T08:12:58Z,10.20.10.228,30:f6:05:79:4f:25,AH-PC-143,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,153,5.5
3e6a5200-6441-d058-96b4-00004dd1f200,AH-PC-144,Active,No,Desktop,,Agent,Unassigned,2026-08-22T17:12:58Z,2026-08-31T00:12:58Z,10.20.10.100,30:f6:05:7a:56:32,AH-PC-144,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,93,3.9
ba5eda01-dccf-d174-3678-00000886fa80,AH-PC-145,Active,No,Desktop,,Agent,Unassigned,2026-07-02T00:12:58Z,2026-08-30T18:12:58Z,10.20.10.122,30:f6:05:7b:5d:3f,AH-PC-145,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,130,6.8
554c3c00-f3bd-2dc5-ee47-0000450fb200,AH-PC-146,Active,No,Desktop,,Agent,Unassigned,2026-08-23T03:12:58Z,2026-08-31T06:12:58Z,10.20.10.147,30:f6:05:7c:64:4c,AH-PC-146,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,0,5.5
c1f99801-3396-4238-e390-000030359600,AH-PC-147,Active,No,Desktop,,Agent,Unassigned,2026-08-24T16:12:58Z,2026-08-30T08:12:58Z,10.20.10.117,30:f6:05:7d:6b:59,AH-PC-147,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,155,7.5
11286a00-9a81-ade7-56e1-000017eab000,AH-PC-148,Active,No,Desktop,,Agent,Unassigned,2026-09-02T05:12:58Z,2026-08-30T20:12:58Z,10.20.10.199,30:f6:05:7e:72:66,AH-PC-148,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,157,3.9
0923a400-9825-38d6-7c19-00007086c000,DM-PC-162,Active,No,Desktop,,Agent,Unassigned,2026-09-01T22:12:58Z,2026-08-28T21:12:58Z,10.23.10.204,30:f6:05:7f:79:73,DM-PC-162,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,147,6.8
df380c01-6685-3a9e-2ec1-000049e88300,DM-PC-164,Active,No,Desktop,,Agent,Unassigned,2026-08-23T23:12:58Z,2026-08-30T04:12:58Z,10.23.10.88,30:f6:05:80:80:80,DM-PC-164,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,84,3.9
8bac1201-d1c0-8dd0-3f31-00008d6fb201,HO-PC-165,Active,No,Desktop,,Agent,Unassigned,2026-08-26T01:12:58Z,2026-09-01T23:12:58Z,192.168.0.174,30:f6:05:81:87:8d,HO-PC-165,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,114,5.5
a214c801-07c9-e83f-be09-0000aed3c601,DM-PC-166,Active,No,Desktop,,Agent,Unassigned,2026-08-28T15:12:58Z,2026-09-01T01:12:58Z,10.23.10.43,30:f6:05:82:8e:9a,DM-PC-166,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,167,3.9
3f029000-fbf7-e016-15e0-000052b01080,IH-PC-169,Active,No,Desktop,,Agent,Unassigned,2026-08-27T21:12:58Z,2026-09-02T04:12:58Z,10.28.10.115,30:f6:05:83:95:a7,IH-PC-169,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,18,7.5
86518c01-5160-1b13-8dc8-0000091a0200,CC-PC-170,Active,No,Desktop,,Agent,Unassigned,2026-08-23T02:12:58Z,2026-08-29T14:12:58Z,10.22.10.20,30:f6:05:84:9c:b4,CC-PC-170,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,20,6.8
2d7f0800-4386-647a-2227-0000a60d2e81,JC-PC-171,Active,No,Desktop,,Agent,Unassigned,2026-08-28T19:12:58Z,2026-08-31T12:12:58Z,10.29.10.203,30:f6:05:85:a3:c1,JC-PC-171,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,62,7.5
8ddd2201-1383-1790-86c8-00009e162c01,G-PC-173,Active,No,Desktop,,Agent,Unassigned,2026-08-23T15:12:58Z,2026-08-30T02:12:58Z,10.26.10.194,30:f6:05:86:aa:ce,G-PC-173,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,33,7.5
39e69200-d3a8-17f6-52b3-0000f58a8e01,F-PC-174,Active,No,Desktop,,Agent,Unassigned,2026-08-29T02:12:58Z,2026-08-29T23:12:58Z,10.25.10.25,30:f6:05:87:b1:db,F-PC-174,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,17,5.5
151f0c00-bbe0-2f84-5d3a-000064d0a800,DM-PC-176,Active,No,Desktop,,Agent,Unassigned,2026-08-26T16:12:58Z,2026-09-01T14:12:58Z,10.23.10.191,30:f6:05:88:b8:e8,DM-PC-176,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,106,5.5
705a6800-d22e-a50d-f39c-00003dad6800,IH-PC-178,Active,No,Desktop,,Agent,Unassigned,2026-08-29T17:12:58Z,2026-08-28T19:12:58Z,10.28.10.142,30:f6:05:89:bf:f5,IH-PC-178,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,79,6.8
61a6d880-5d01-e6ed-4e78-000093b20601,CC-PC-180,Active,No,Desktop,,Agent,Unassigned,2026-08-27T07:12:58Z,2026-08-30T12:12:58Z,10.22.10.124,30:f6:05:8a:c6:02,CC-PC-180,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,96,6.8
e23b3e01-541d-0701-12bb-00002287ee40,DM-PC-181,Active,No,Desktop,,Agent,Unassigned,2026-08-22T17:12:58Z,2026-08-30T17:12:58Z,10.23.10.188,30:f6:05:8b:cd:0f,DM-PC-181,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,139,7.5
edd23401-8658-43e8-3f1f-0000c8d5f401,HGV-PC-182,Active,No,Desktop,,Agent,Unassigned,2026-06-02T19:12:58Z,2026-08-30T23:12:58Z,10.27.10.231,30:f6:05:8c:d4:1c,HGV-PC-182,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,1,5.5
d818e481-d338-aeec-a9ea-00004d38d200,EH-PC-183,Active,No,Desktop,,Agent,Unassigned,2026-08-29T05:12:58Z,2026-08-29T18:12:58Z,10.24.10.106,30:f6:05:8d:db:29,EH-PC-183,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,75,7.5
1184b480-ff80-7d93-68cd-000099e8c001,KL-PC-184,Active,No,Desktop,,Agent,Unassigned,2026-08-27T07:12:58Z,2026-08-31T20:12:58Z,192.168.1.202,30:f6:05:8e:e2:36,KL-PC-184,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,111,3.9
8bbd7001-d7c9-837c-f280-00006038f000,BL-PC-186,Active,No,Desktop,,Agent,Unassigned,2026-08-28T03:12:58Z,2026-08-28T23:12:58Z,10.21.10.74,30:f6:05:8f:e9:43,BL-PC-186,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,171,3.9
10bbd000-3957-b8b8-dd4f-0000fd374c01,AH-PC-187,Active,No,Desktop,,Agent,Unassigned,2026-08-24T20:12:58Z,2026-08-31T17:12:58Z,10.20.10.219,30:f6:05:90:f0:50,AH-PC-187,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,170,7.5
9318c281-1bce-c96a-1102-0000497e8e80,AH-PC-188,Active,No,Desktop,,Agent,Unassigned,2026-08-28T04:12:58Z,2026-09-01T22:12:58Z,10.20.10.51,30:f6:05:91:f7:5d,AH-PC-188,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,80,6.8
76f6a300-dead-aca0-f0b4-000033ecbc00,IH-PC-189,Active,No,Desktop,,Agent,Unassigned,2026-09-01T07:12:58Z,2026-08-31T03:12:58Z,10.28.10.201,30:f6:05:92:fe:6a,IH-PC-189,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,102,7.5
c57bd081-923f-e677-622b-0000abde7e01,JC-PC-190,Active,No,Desktop,,Agent,Unassigned,2026-08-25T05:12:58Z,2026-09-01T17:12:58Z,10.29.10.117,30:f6:05:93:05:77,JC-PC-190,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,116,7.5
0c279400-b3f2-b3d4-b222-000054b27a00,HGV-PC-191,Active,No,Desktop,,Agent,Unassigned,2026-08-26T01:12:58Z,2026-08-30T04:12:58Z,10.27.10.167,30:f6:05:94:0c:84,HGV-PC-191,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,76,5.5
b400b801-2c5e-1064-de19-000051dd2400,BL-PC-192,Active,No,Desktop,,Agent,Unassigned,2026-09-02T02:12:58Z,2026-08-28T22:12:58Z,10.21.10.24,30:f6:05:95:13:91,BL-PC-192,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,145,6.8
67e9c600-9cdd-e967-2b01-000001d4a680,AH-PC-193,Active,No,Desktop,,Agent,Unassigned,2026-09-02T02:12:58Z,2026-09-01T13:12:58Z,10.20.10.119,30:f6:05:96:1a:9e,AH-PC-193,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,14,7.5
43fc0000-ba4c-d7c5-787c-000005d08000,JC-PC-194,Active,No,Desktop,,Agent,Unassigned,2026-08-23T23:12:58Z,2026-08-28T20:12:58Z,10.29.10.29,30:f6:05:97:21:ab,JC-PC-194,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,153,3.9
52a8f000-4b0e-c513-0902-00006a5c7080,F-PC-195,Active,No,Desktop,,Agent,Unassigned,2026-09-01T16:12:58Z,2026-08-30T15:12:58Z,10.25.10.61,30:f6:05:98:28:b8,F-PC-195,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,0,7.5
dffbfc81-f039-b781-bb1a-00000c356a00,HO-PC-196,Active,No,Desktop,,Agent,Unassigned,2026-08-29T07:12:58Z,2026-09-01T16:12:58Z,192.168.0.229,30:f6:05:99:2f:c5,HO-PC-196,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,174,7.5
15e60e80-225f-cda5-0e93-0000dddfbc81,IH-PC-198,Active,No,Desktop,,Agent,Unassigned,2026-08-30T04:12:58Z,2026-09-01T04:12:58Z,10.28.10.228,30:f6:05:9a:36:d2,IH-PC-198,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,82,5.5
6f307800-ec33-107a-24b5-00009efbaf01,DM-PC-200,Active,No,Desktop,,Agent,Unassigned,2026-08-26T01:12:58Z,2026-09-01T00:12:58Z,10.23.10.176,30:f6:05:9b:3d:df,DM-PC-200,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,168,5.5
d5ce8401-0d26-d285-826b-0000aa6d4201,CC-PC-201,Active,No,Desktop,,Agent,Unassigned,2026-08-25T20:12:58Z,2026-08-29T22:12:58Z,10.22.10.144,30:f6:05:9c:44:ec,CC-PC-201,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,131,5.5
74576a70-ee46-7423-96c9-00005b9b1a00,KL-PC-202,Active,No,Desktop,,Agent,Unassigned,2026-05-13T08:12:58Z,2026-08-30T16:12:58Z,192.168.8.94,30:f6:05:9d:4b:f9,KL-PC-202,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,137,5.5
ed6aa001-5326-2264-a133-0000cab05601,F-PC-203,Active,No,Desktop,,Agent,Unassigned,2026-08-24T23:12:58Z,2026-08-30T06:12:58Z,10.25.10.210,30:f6:05:9e:52:06,F-PC-203,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,67,6.8
1c0e1e00-7327-3c66-9f79-0000e09eda01,AH-PC-204,Active,No,Desktop,,Agent,Unassigned,2026-09-02T01:12:58Z,2026-09-01T12:12:58Z,10.20.10.96,30:f6:05:9f:59:13,AH-PC-204,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,98,7.5
c7dff081-d8a0-5cc8-3a76-000040649e80,KL-PC-205,Active,No,Desktop,,Agent,Unassigned,2026-08-23T06:12:58Z,2026-09-01T06:12:58Z,192.168.8.78,30:f6:05:a0:60:20,KL-PC-205,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,117,3.9
1ae25200-d359-50b8-05b2-0000675b1870,CC-PC-206,Active,No,Desktop,,Agent,Unassigned,2026-08-25T14:12:58Z,2026-08-29T20:12:58Z,10.22.10.24,30:f6:05:a1:67:2d,CC-PC-206,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,29,6.8
78f2fe00-fcda-e1df-e043-00004b6e3000,HO-PC-208,Active,No,Desktop,,Agent,Unassigned,2026-08-25T20:12:58Z,2026-08-28T15:12:58Z,192.168.8.214,30:f6:05:a2:6e:3a,HO-PC-208,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,18,5.5
3658e080-5b3e-1311-f8d2-000096607a01,DM-PC-209,Active,No,Desktop,,Agent,Unassigned,2026-08-24T05:12:58Z,2026-09-02T02:12:58Z,10.23.10.208,30:f6:05:a3:75:47,DM-PC-209,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,147,7.5
4d1ca400-672a-00d0-f900-0000f4a65001,G-PC-210,Active,No,Desktop,,Agent,Unassigned,2026-08-27T22:12:58Z,2026-09-02T04:12:58Z,10.26.10.139,30:f6:05:a4:7c:54,G-PC-210,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,141,5.5
bb24ae01-6fa2-4c20-8e07-000031d60e00,CC-PC-211,Active,No,Desktop,,Agent,Unassigned,2026-08-29T21:12:58Z,2026-08-31T06:12:58Z,10.22.10.124,30:f6:05:a5:83:61,CC-PC-211,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,129,5.5
5aa06a00-7299-1cf8-fa93-00007678c000,F-PC-212,Active,No,Desktop,,Agent,Unassigned,2026-08-27T14:12:58Z,2026-09-02T03:12:58Z,10.25.10.209,30:f6:05:a6:8a:6e,F-PC-212,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,48,5.5
04cc0e00-0b26-b849-928e-000065c7aa00,IH-PC-213,Active,No,Desktop,,Agent,Unassigned,2026-08-29T20:12:58Z,2026-08-30T19:12:58Z,10.20.10.131,30:f6:05:a7:91:7b,IH-PC-213,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,132,3.9
f4d37201-d6c3-1eb7-6288-000034d44800,IH-PC-214,Active,No,Desktop,,Agent,Unassigned,2026-08-31T01:12:58Z,2026-08-29T02:12:58Z,10.25.10.29,30:f6:05:a8:98:88,IH-PC-214,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,118,7.5
8a57e001-edaa-b834-0ff2-0000860a6081,CC-PC-215,Active,No,Desktop,,Agent,Unassigned,2026-08-28T00:12:58Z,2026-09-01T15:12:58Z,10.26.10.137,30:f6:05:a9:9f:95,CC-PC-215,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,155,3.9
91a08601-8e2d-74dc-9e37-0000f0376601,DM-PC-216,Active,No,Desktop,,Agent,Unassigned,2026-08-22T13:12:58Z,2026-08-30T21:12:58Z,10.28.10.181,30:f6:05:aa:a6:a2,DM-PC-216,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,67,7.5
9c5ab401-6d77-f6e5-63a1-000017667400,CC-PC-217,Active,No,Desktop,,Agent,Unassigned,2026-08-24T02:12:58Z,2026-08-30T17:12:58Z,10.29.10.69,30:f6:05:ab:ad:af,CC-PC-217,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,8,7.5
c5846801-e110-d747-024e-0000bb776871,EH-PC-218,Active,No,Desktop,,Agent,Unassigned,2026-08-22T13:12:58Z,2026-09-01T22:12:58Z,10.25.10.228,30:f6:05:ac:b4:bc,EH-PC-218,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,162,7.5
f1332ef1-88b8-5455-e3ac-000008d04c00,G-PC-219,Active,No,Desktop,,Agent,Unassigned,2026-09-02T08:12:58Z,2026-08-31T13:12:58Z,10.21.10.187,30:f6:05:ad:bb:c9,G-PC-219,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,75,6.8
bdc42a01-0d52-c822-f701-0000d3174801,IH-PC-220,Active,No,Desktop,,Agent,Unassigned,2026-05-04T13:12:58Z,2026-09-01T05:12:58Z,10.21.10.77,30:f6:05:ae:c2:d6,IH-PC-220,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,47,6.8
80c2be01-1ccf-8f95-0db0-0000896b1c81,DM-PC-221,Active,No,Desktop,,Agent,Unassigned,2026-09-01T22:12:58Z,2026-08-28T17:12:58Z,10.28.10.176,30:f6:05:af:c9:e3,DM-PC-221,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,119,6.8
1fec9c00-5746-6674-4650-000093c00201,KL-PC-222,Active,No,Desktop,,Agent,Unassigned,2026-08-30T21:12:58Z,2026-08-30T05:12:58Z,192.168.50.166,30:f6:05:b0:d0:f0,KL-PC-222,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,124,5.5
97352a81-f396-5fa1-ba50-0000a8d37801,CC-PC-223,Active,No,Desktop,,Agent,Unassigned,2026-08-29T07:12:58Z,2026-08-29T20:12:58Z,192.168.50.218,30:f6:05:b1:d7:fd,CC-PC-223,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,173,6.8
51ff5e00-6c5f-19b2-bfe6-0000b6d2f401,HGV-PC-224,Active,No,Desktop,,Agent,Unassigned,2026-09-02T01:12:58Z,2026-08-30T15:12:58Z,192.168.50.103,30:f6:05:b2:de:0a,HGV-PC-224,,"Name: Microsoft Windows 11 Enterprise, Version: 10.0.26100",windows,,23,7.5
